Abbeville,SC,39,23958,25457
Queens,NY,31,1957281,2270338
Quitman,GA,9,2216,2666
Quitman,MS,23,10440,8910
Rabun,GA,9,11721,16519
Racine,WI,48,175518,195099
Radford,VA,45,15948,16133
Rains,TX,42,6726,11211
Raleigh,WV,47,76818,79170
Ralls,MO,24,8466,9842
Ramsey,MN,22,486531,499891
Ramsey,ND,33,12647,11189
Randall,TX,42,89736,113036
Randolph,AL,0,19991,22425
Randolph,AR,3,16566,18089
Randolph,GA,9,8020,7294
Randolph,IL,12,34500,32760
Randolph,IN,13,27110,25859
Randolph,MO,24,24373,25590
Randolph,NC,32,107194,140145
Randolph,WV,47,27797,28292
Rankin,MS,23,87667,138362
Ransom,ND,33,5915,5682
Rapides,LA,17,131494,130079
Rappahannock,VA,45,6646,7199
Ravalli,MT,25,25068,40396
Rawlins,KS,15,3383,2558
Ray,MO,24,22004,23482
Reagan,TX,42,4479,3053
Real,TX,42,2415,2965
Red Lake,MN,22,4510,4118
Red River,LA,17,9491,9195
Red River,TX,42,14263,13108
Red Willow,NE,26,11672,10748
Redwood,MN,22,17201,15519
Reeves,TX,42,15736,11183
Refugio,TX,42,7933,7358
Reno,KS,15,62400,63145
Rensselaer,NY,31,154680,155318
Renville,MN,22,17640,16132
Renville,ND,33,3130,2314
Republic,KS,15,6466,4901
Reynolds,MO,24,6664,6465
Rhea,TN,41,24374,30328
Rice,KS,15,10567,10080
Rice,MN,22,49346,61955
Rich,UT,43,1731,2094
Richardson,NE,26,9963,8351
Richland,IL,12,16512,15546
Richland,LA,17,20555,20469
Richland,MT,25,10640,9182
Richland,ND,33,18132,16498
Richland,OH,34,126160,125679
Richland,SC,39,287491,357734
Richland,WI,48,17554,18142
Richmond,GA,9,190689,197372
Richmond,NC,32,44608,45985
Richmond,NY,31,380564,481613
Richmond,VA,45,7279,9171
Richmond,VA,45,203463,200123
Riley,KS,15,67212,69083
Ringgold,IA,14,5416,5152
Rio Arriba,NM,30,34569,40827
Rio Blanco,CO,5,6011,6227
Rio Grande,CO,5,10764,11627
Ripley,IN,13,24687,27350
Ripley,MO,24,12348,13551
Ritchie,WV,47,10243,10371
Riverside,CA,4,1193156,2073571
Roane,TN,41,47273,53399
Roane,WV,47,15014,15295
Roanoke,VA,45,79496,90420
Roanoke,VA,45,96846,92600
Roberts,SD,40,9906,9865
Roberts,TX,42,1039,831
Robertson,KY,16,2114,2202
Robertson,TN,41,41669,63333
Robertson,TX,42,15510,15819
Robeson,NC,32,105543,128149
Rock Island,IL,12,148688,147329
Rock,MN,22,9812,9498
Rock,NE,26,2009,1515
Rock,WI,48,139859,159623
Rockbridge,VA,45,18414,21498
Rockcastle,KY,16,14834,16687
Rockdale,GA,9,54656,82052
Rockingham,NC,32,86283,92421
Rockingham,NH,28,246714,296543
Rockingham,VA,45,57911,73524
Rockland,NY,31,265981,296483
Rockwall,TX,42,25918,73810
Roger Mills,OK,35,4113,3308
Rogers,OK,35,55357,83105
Rolette,ND,33,12793,13665
Rooks,KS,15,6002,5160
Roosevelt,MT,25,10958,10148
Roosevelt,NM,30,16781,19142
Roscommon,MI,21,19957,25517
Roseau,MN,22,15098,15946
Rosebud,MT,25,10473,9182
Ross,OH,34,69401,75398
Routt,CO,5,14239,22382
Rowan,KY,16,20418,22559
Rowan,NC,32,110999,137383
Runnels,TX,42,11231,10362
Rush,IN,13,18156,17494
Rush,KS,15,3834,3211
Rusk,TX,42,43773,48568
Rusk,WI,48,15094,14655
Russell,AL,0,46958,50183
Russell,KS,15,7787,6737
Russell,KY,16,14755,17140
Russell,VA,45,28688,28838
Rutherford,NC,32,57196,63012
Rutherford,TN,41,119847,241462
Rutland,VT,44,62278,63270
Sabine,LA,17,22487,23683
Sabine,TX,42,9572,10138
Sac,IA,14,12311,10385
Sacramento,CA,4,1075819,1386667
Sagadahoc,ME,18,33700,36387
Saginaw,MI,21,212071,202268
Saguache,CO,5,4632,6920
Salem,NJ,29,65383,66016
Salem,VA,45,23848,25233
Saline,AR,3,64464,96212
Saline,IL,12,26501,26102
Saline,KS,15,49413,54583
Saline,MO,24,23499,22701
Saline,NE,26,12711,13873
Salt Lake,UT,43,729893,1009518
Saluda,SC,39,16474,18748
Sampson,NC,32,47499,63641
San Augustine,TX,42,7983,8639
San Benito,CA,4,36835,54667
San Bernardino,CA,4,1437315,2007800
San Diego,CA,4,2512365,2974859
San Francisco,CA,4,723496,764976
San Jacinto,TX,42,16387,24818
San Joaquin,CA,4,484131,670990
San Juan,CO,5,749,559
San Juan,NM,30,91567,122427
San Juan,UT,43,12732,14484
San Juan,WA,46,10171,15214
San Luis Obispo,CA,4,218276,262436
San Mateo,CA,4,650174,706984
San Miguel,CO,5,3741,7533
San Miguel,NM,30,25820,28655
San Patricio,TX,42,58723,68520
San Saba,TX,42,5378,5968
Sanborn,SD,40,2825,2444
Sanders,MT,25,8680,11033
Sandoval,NM,30,63989,117866
Sandusky,OH,34,61953,60997
Sangamon,IL,12,178688,194122
Sanilac,MI,21,40030,43640
Sanpete,UT,43,16325,24644
Santa Barbara,CA,4,370565,404197
Santa Clara,CA,4,1498307,1748976
Santa Cruz,AZ,2,29854,42845
Santa Cruz,CA,4,229616,251747
Santa Fe,NM,30,99587,142955
Santa Rosa,FL,8,82434,147044
Sarasota,FL,8,279748,372073
Saratoga,NY,31,182259,215852
Sargent,ND,33,4537,4110
Sarpy,NE,26,103024,146756
Sauk,WI,48,47165,58477
Saunders,NE,26,18352,20184
Sawyer,WI,48,14195,17088
Schenectady,NY,31,149519,150818
Schleicher,TX,42,3033,2811
Schley,GA,9,3588,4123
Schoharie,NY,31,31938,32063
Schoolcraft,MI,21,8325,8518
Schuyler,IL,12,7502,6990
Schuyler,MO,24,4242,4102
Schuyler,NY,31,18705,19027
Schuylkill,PA,37,152742,147269
Scioto,OH,34,80372,75958
Scotland,MO,24,4821,4814
Scotland,NC,32,33865,36364
Scott,AR,3,10200,11304
Scott,IA,14,151304,162687
Scott,IL,12,5633,5215
Scott,IN,13,21011,23679
Scott,KS,15,5273,4568
Scott,KY,16,23943,42954
Scott,MN,22,58285,126642
Scott,MO,24,39424,40735
Scott,MS,23,24276,28895
Scott,TN,41,18393,21973
Scott,VA,45,23216,22787
Scotts Bluff,NE,26,35992,36370
Screven,GA,9,13832,15037
Scurry,TX,42,18584,16011
Searcy,AR,3,7819,8087
Sebastian,AR,3,99743,121766
Sedgwick,CO,5,2678,2340
Sedgwick,KS,15,404613,476026
Seminole,FL,8,291169,409509
Seminole,GA,9,9002,9081
Seminole,OK,35,25308,24179
Seneca,NY,31,33710,34228
Seneca,OH,34,59822,56705
Sequatchie,TN,41,8899,13369
Sequoyah,OK,35,33866,41024
Sevier,AR,3,13752,16325
Sevier,TN,41,51449,83527
Sevier,UT,43,15447,19702
Seward,KS,15,18725,23109
Seward,NE,26,15489,16554
Shackelford,TX,42,3284,3161
Shannon,MO,24,7610,8431
Shannon,SD,40,9937,13589
Sharkey,MS,23,7031,5571
Sharp,AR,3,14128,17848
Shasta,CA,4,148606,179427
Shawano,WI,48,37222,41072
Shawnee,KS,15,161304,173476
Sheboygan,WI,48,104137,114504
Shelby,AL,0,100024,182113
Shelby,IA,14,13235,12313
Shelby,IL,12,22300,21759
Shelby,IN,13,40383,44063
Shelby,KY,16,25018,40458
Shelby,MO,24,6922,6509
Shelby,OH,34,45046,48834
Shelby,TN,41,828446,910100
Shelby,TX,42,22063,26512
Shenandoah,VA,45,31818,40403
Sherburne,MN,22,42322,86287
Sheridan,KS,15,3055,2493
Sheridan,MT,25,4692,3373
Sheridan,ND,33,2131,1320
Sheridan,NE,26,6690,5450
Sheridan,WY,49,23593,27998
Sherman,KS,15,6929,5959
Sherman,NE,26,3702,3013
Sherman,OR,36,1924,1677
Sherman,TX,42,2844,2905
Shiawassee,MI,21,69877,71753
Shoshone,ID,11,13973,12838
Sibley,MN,22,14348,15007
Sierra,CA,4,3323,3328
Sierra,NM,30,10030,12316
Silver Bow,MT,25,33913,32652
Simpson,KY,16,15140,17070
Simpson,MS,23,24023,27824
Sioux,IA,14,29927,32351
Sioux,ND,33,3777,4223
Sioux,NE,26,1539,1351
Siskiyou,CA,4,43743,44296
Sitka,AK,1,8653,8874
Skagit,WA,46,80457,116397
Skagway-Hoonah-Angoon,AK,1,4418,3059
Skamania,WA,46,8326,10723
Slope,ND,33,894,659
Smith,KS,15,5045,3951
Smith,MS,23,14776,16009
Smith,TN,41,14183,18845
Smith,TX,42,151550,198705
Smyth,VA,45,32437,32050
Snohomish,WA,46,471080,676898
Snyder,PA,37,36801,38113
Socorro,NM,30,14816,18118
Solano,CA,4,343463,408599
Somerset,MD,19,23469,26016
Somerset,ME,18,49946,51658
Somerset,NJ,29,241464,323552
Somerset,PA,37,78232,77861
Somervell,TX,42,5272,7757
Sonoma,CA,4,390495,464435
Southampton,VA,45,17035,17654
Southeast Fairbanks,AK,1,5765,6840
Spalding,GA,9,54717,62826
Spartanburg,SC,39,227580,275534
Spencer,IN,13,19507,20334
Spencer,KY,16,6857,16837
Spink,SD,40,7961,6739
Spokane,WA,46,363029,456175
Spotsylvania,VA,45,58809,119194
St. Bernard,LA,17,66723,19826
St. Charles,LA,17,42474,52044
St. Charles,MO,24,214434,343952
St. Clair,AL,0,50084,78054
St. Clair,IL,12,262628,261316
St. Clair,MI,21,146333,170119
St. Clair,MO,24,8462,9428
St. Croix,WI,48,50527,81131
St. Francis,AR,3,28481,26900
St. Francois,MO,24,49013,62810
St. Helena,LA,17,9879,10620
St. James,LA,17,20842,21578
St. John the Baptist,LA,17,40058,47684
St. Johns,FL,8,84825,175446
St. Joseph,IN,13,247666,266088
St. Joseph,MI,21,58928,62449
St. Landry,LA,17,80194,91362
St. Lawrence,NY,31,112158,109809
St. Louis city,MO,24,395857,350759
St. Louis,MN,22,198621,196694
St. Louis,MO,24,995198,995118
St. Lucie,FL,8,152669,260939
St. Martin,LA,17,44123,51651
St. Mary,LA,17,57989,51311
St. Mary's,MD,19,76361,100378
St. Tammany,LA,17,145075,226625
Stafford,KS,15,5317,4387
Stafford,VA,45,62600,120723
Stanislaus,CA,4,375312,511263
Stanley,SD,40,2451,2787
Stanly,NC,32,51906,59195
Stanton,KS,15,2334,2162
Stanton,NE,26,6282,6395
Stark,IL,12,6541,6191
Stark,ND,33,22778,22458
Stark,OH,34,368065,378664
Starke,IN,13,22841,23542
Starr,TX,42,40805,61833
Staunton,VA,45,24645,23834
Ste. Genevieve,MO,24,16087,17841
Stearns,MN,22,119719,146051
Steele,MN,22,30856,36378
Steele,ND,33,2399,1840
Stephens,GA,9,23474,25268
Stephens,OK,35,42193,43322
Stephens,TX,42,8951,9538
Stephenson,IL,12,48118,46573
Sterling,TX,42,1431,1245
Steuben,IN,13,27489,33450
Steuben,NY,31,99286,96874
Stevens,KS,15,5060,5061
Stevens,MN,22,10621,9624
Stevens,WA,46,31101,41835
Stewart,GA,9,5649,4647
Stewart,TN,41,9495,13087
Stillwater,MT,25,6573,8660
Stoddard,MO,24,28907,29738
Stokes,NC,32,37396,46072
Stone,AR,3,9831,11971
Stone,MO,24,19197,31552
Stone,MS,23,10757,15731
Stonewall,TX,42,1995,1405
Storey,NV,27,2535,4193
Story,IA,14,74382,84752
Strafford,NH,28,104359,121581
Stutsman,ND,33,22149,20480
Sublette,WY,49,4883,7925
Suffolk,MA,20,663047,713049
Suffolk,NY,31,1322686,1453229
Suffolk,VA,45,52220,81332
Sullivan,IN,13,18997,21366
Sullivan,MO,24,6332,6675
Sullivan,NH,28,38650,42689
Sullivan,NY,31,69545,76303
Sullivan,PA,37,6117,6200
Sullivan,TN,41,143886,153519
Sully,SD,40,1591,1411
Summers,WV,47,14092,13202
Summit,CO,5,13124,26547
Summit,OH,34,515900,543487
Summit,UT,43,15792,35541
Sumner,KS,15,25845,23888
Sumner,TN,41,103761,152721
Sumter,AL,0,16153,13306
Sumter,FL,8,31882,72246
Sumter,GA,9,30338,32532
Sumter,SC,39,101271,103943
Sunflower,MS,23,35096,30964
Surry,NC,32,61969,72380
Surry,VA,45,6170,7089
Susquehanna,PA,37,40498,41123
Sussex,DE,7,114145,184291
Sussex,NJ,29,131346,151478
Sussex,VA,45,10256,12222
Sutter,CA,4,64854,92040
Sutton,TX,42,4122,4303
Suwannee,FL,8,26918,39525
Swain,NC,32,11306,13643
Sweet Grass,MT,25,3146,3807
Sweetwater,WY,49,38792,39305
Swift,MN,22,10736,11192
Swisher,TX,42,8079,7700
Switzerland,IN,13,7763,9684
Talbot,GA,9,6527,6607
Talbot,MD,19,30661,36193
Taliaferro,GA,9,1908,1884
Talladega,AL,0,74182,80255
Tallahatchie,MS,23,15200,13260
Tallapoosa,AL,0,38927,40747
Tama,IA,14,17436,17855
Taney,MO,24,25773,45721
Tangipahoa,LA,17,85754,115398
Taos,NM,30,23235,31608
Tarrant,TX,42,1177220,1717435
Tate,MS,23,21458,26910
Tattnall,GA,9,17808,23179
Taylor,FL,8,17168,19771
Taylor,GA,9,7688,8738
Taylor,IA,14,7103,6397
Taylor,KY,16,21177,23917
Taylor,TX,42,119627,126540
Taylor,WI,48,18922,19312
Taylor,WV,47,15131,16117
Tazewell,IL,12,123887,131154
Tazewell,VA,45,45996,43855
Tehama,CA,4,49913,61114
Telfair,GA,9,11002,13366
Teller,CO,5,12526,21824
Tensas,LA,17,7056,5865
Terrebonne,LA,17,97044,108424
Terrell,GA,9,10626,10260
Terrell,TX,42,1378,934
Terry,TX,42,13174,12189
Teton,ID,11,3458,8349
Teton,MT,25,6267,6023
Teton,WY,49,11328,20002
Texas,MO,24,21497,23321
Texas,OK,35,16460,20032
Thayer,NE,26,6610,5163
Thomas,GA,9,38902,45237
Thomas,KS,15,8283,7314
Thomas,NE,26,850,600
Throckmorton,TX,42,1866,1664
Thurston,NE,26,6934,7208
Thurston,WA,46,163014,238555
Tift,GA,9,35071,41610
Tillamook,OR,36,21638,25038
Tillman,OK,35,10323,8148
Tioga,NY,31,52479,50453
Tioga,PA,37,41217,40681
Tippah,MS,23,19552,21160
Tippecanoe,IN,13,130799,163364
Tipton,IN,13,16141,16069
Tipton,TN,41,37900,57686
Tishomingo,MS,23,17728,19053
Titus,TX,42,24118,29392
Todd,KY,16,10943,12044
Todd,MN,22,23345,24029
Todd,SD,40,8385,10157
Tolland,CT,6,128966,148139
Tom Green,TX,42,98300,106342
Tompkins,NY,31,94241,101055
Tooele,UT,43,26718,54914
Toole,MT,25,5050,5144
Toombs,GA,9,24121,27820
Torrance,NM,30,10316,16598
Towner,ND,33,3594,2292
Towns,GA,9,6781,10894
Traill,ND,33,8717,8069
Transylvania,NC,32,25547,29984
Traverse,MN,22,4463,3712
Travis,TX,42,581024,974365
Treasure,MT,25,867,651
Trego,KS,15,3683,2927
Trempealeau,WI,48,25317,27815
Treutlen,GA,9,6012,6938
Trigg,KY,16,10352,13401
Trimble,KY,16,6103,8983
Trinity,CA,4,13052,14177
Trinity,TX,42,11459,14168
Tripp,SD,40,6905,5806
Troup,GA,9,55581,63535
Trousdale,TN,41,5937,7727
Trumbull,OH,34,227867,213475
Tucker,WV,47,7710,6868
Tulare,CA,4,314062,421553
Tulsa,OK,35,505289,585068
Tunica,MS,23,8167,10453
Tuolumne,CA,4,48845,55806
Turner,GA,9,8700,9270
Turner,SD,40,8580,8379
Tuscaloosa,AL,0,151095,177906
Tuscarawas,OH,34,84183,91398
Tuscola,MI,21,55546,56805
Twiggs,GA,9,9841,10280
Twin Falls,ID,11,53817,73058
Tyler,TX,42,16679,20403
Tyler,WV,47,9795,8952
Tyrrell,NC,32,3856,4121
Uinta,WY,49,18638,20195
Uintah,UT,43,22281,29042
Ulster,NY,31,166049,181860
Umatilla,OR,36,59433,73491
Unicoi,TN,41,16542,17699
Union,AR,3,46785,43230
Union,FL,8,10293,14991
Union,GA,9,12066,20968
Union,IA,14,12774,12146
Union,IL,12,17609,18257
Union,IN,13,6987,7203
Union,KY,16,16526,15092
Union,LA,17,20751,22773
Union,MS,23,22091,26907
Union,NC,32,84772,184675
Union,NJ,29,494140,524658
Union,NM,30,4115,3792
Union,OH,34,32010,47234
Union,OR,36,23674,24753
Union,PA,37,36251,43724
Union,SC,39,30308,27770
Union,SD,40,10188,13952
Union,TN,41,13758,18877
Upshur,TX,42,31364,37924
Upshur,WV,47,22886,23508
Upson,GA,9,26329,27562
Upton,TX,42,4379,3052
Utah,UT,43,264893,483702
Uvalde,TX,42,23320,26581
Val Verde,TX,42,38562,48029
Valdez-Cordova,AK,1,10024,9496
Valencia,NM,30,45587,71364
Valley,ID,11,6142,8945
Valley,MT,25,8175,6899
Valley,NE,26,5169,4263
Van Buren,AR,3,14057,16507
Van Buren,IA,14,7683,7690
Van Buren,MI,21,70300,77931
Van Buren,TN,41,4865,5437
Van Wert,OH,34,30426,28889
Van Zandt,TX,42,38042,52055
Vance,NC,32,39042,42992
Vanderburgh,IN,13,165282,174425
Venango,PA,37,59319,54763
Ventura,CA,4,670117,798364
Vermilion,IL,12,88155,81191
Vermilion,LA,17,50010,55691
Vermillion,IN,13,16753,16417
Vernon,LA,17,62090,47380
Vernon,MO,24,19050,20000
Vernon,WI,48,25606,29014
Victoria,TX,42,74604,86291
Vigo,IN,13,106122,104915
Vilas,WI,48,17726,22083
Vinton,OH,34,11099,13372
Virginia Beach,VA,45,395542,434743
Volusia,FL,8,374200,500413
Wabash,IL,12,13106,12165
Wabash,IN,13,35117,32918
Wabasha,MN,22,19783,21783
Wabaunsee,KS,15,6581,6870
Wade Hampton,AK,1,5816,7623
Wadena,MN,22,13123,13382
Wagoner,OK,35,48027,67239
Wahkiakum,WA,46,3330,4039
Wake,NC,32,430378,832970
Wakulla,FL,8,14437,29726
Waldo,ME,18,33154,38511
Walker,AL,0,67642,68816
Walker,GA,9,58313,64554
Walker,TX,42,51020,63902
Walla Walla,WA,46,48534,57709
Wallace,KS,15,1813,1456
Waller,TX,42,23507,35933
Wallowa,OR,36,6945,6759
Walsh,ND,33,13766,11011
Walthall,MS,23,14409,15360
Walton,FL,8,27837,52881
Walton,GA,9,38757,83144
Walworth,SD,40,6052,5262
Walworth,WI,48,75356,100800
Wapello,IA,14,35733,35551
Ward,ND,33,57794,55927
Ward,TX,42,12976,10268
Ware,GA,9,35456,35831
Warren,GA,9,6079,5908
Warren,IA,14,36170,44503
Warren,IL,12,19160,17402
Warren,IN,13,8171,8482
Warren,KY,16,77942,104023
Warren,MO,24,19616,30467
Warren,MS,23,47792,48866
Warren,NC,32,17303,19410
Warren,NJ,29,91984,109737
Warren,NY,31,59520,66143
Warren,OH,34,114509,204390
Warren,PA,37,45039,40986
Warren,TN,41,33099,39690
Warren,VA,45,26313,36294
Warrick,IN,13,44981,57090
Wasatch,UT,43,10150,20535
Wasco,OR,36,21781,23762
Waseca,MN,22,18096,19528
Washakie,WY,49,8363,7816
Washburn,WI,48,13817,16682
Washington,AL,0,16702,17226
Washington,AR,3,114325,194292
Washington,CO,5,4784,4627
Washington,FL,8,16972,22886
Washington,GA,9,19183,20937
Washington,IA,14,19617,21346
Washington,ID,11,8590,10147
Washington,IL,12,14963,14769
Washington,IN,13,23715,27920
Washington,KS,15,7042,5840
Washington,KY,16,10453,11558
Washington,LA,17,43158,44920
Washington,MD,19,121951,145113
Washington,ME,18,35397,32751
Washington,MN,22,146940,226475
Washington,MO,24,20472,24317
Washington,MS,23,67826,55644
Washington,NC,32,14012,12915
Washington,NE,26,16638,19959
Washington,NY,31,59507,62743
Washington,OH,34,62261,61576
Washington,OK,35,48338,49888
Washington,OR,36,315469,522514
Washington,PA,37,204569,205553
Washington,RI,38,110389,126902
Washington,TN,41,92732,116657
Washington,TX,42,26162,32034
Washington,UT,43,49183,133791
Washington,VA,45,45968,52733
Washington,VT,44,55111,58926
Washington,WI,48,95868,128211
Washita,OK,35,11445,11667
Washoe,NV,27,256643,406079
Washtenaw,MI,21,283987,350003
Watauga,NC,32,37047,44541
Watonwan,MN,22,11712,11022
Waukesha,WI,48,306225,379333
Waupaca,WI,48,46242,52045
Waushara,WI,48,19434,24766
Wayne,GA,9,22463,29046
Wayne,IA,14,7075,6292
Wayne,IL,12,17217,16568
Wayne,IN,13,71998,68260
Wayne,KY,16,17495,20637
Wayne,MI,21,2107915,1985101
Wayne,MO,24,11564,12655
Wayne,MS,23,19537,21096
Wayne,NC,32,104896,113590
Wayne,NE,26,9375,9317
Wayne,NY,31,89365,91291
Wayne,OH,34,101744,113554
Wayne,PA,37,40215,51708
Wayne,TN,41,13974,16657
Wayne,UT,43,2190,2520
Wayne,WV,47,41667,41231
Waynesboro,VA,45,18569,21656
Weakley,TN,41,32071,33227
Webb,TX,42,134430,233152
Weber,UT,43,158860,221846
Webster,GA,9,2263,2245
Webster,IA,14,40345,38587
Webster,KY,16,13940,13890
Webster,LA,17,41883,40924
Webster,MO,24,23794,35927
Webster,MS,23,10203,9789
Webster,NE,26,4276,3609
Webster,WV,47,10686,9435
Weld,CO,5,132161,243750
Wells,IN,13,25964,27927
Wells,ND,33,5813,4269
West Baton Rouge,LA,17,19421,22625
West Carroll,LA,17,12095,11553
West Feliciana,LA,17,12927,15113
Westchester,NY,31,875578,951325
Westmoreland,PA,37,370467,362326
Westmoreland,VA,45,15577,17252
Weston,WY,49,6506,6854
Wetzel,WV,47,19185,16432
Wexford,MI,21,26433,31792
Wharton,TX,42,39858,40897
Whatcom,WA,46,129111,192999
Wheatland,MT,25,2246,1983
Wheeler,GA,9,4952,6830
Wheeler,NE,26,947,809
Wheeler,OR,36,1400,1361
Wheeler,TX,42,5801,4793
White Pine,NV,27,9374,9146
White,AR,3,54931,73441
White,GA,9,13114,25020
White,IL,12,16481,14657
White,IN,13,23285,23819
White,TN,41,20146,24895
Whiteside,IL,12,60156,59198
Whitfield,GA,9,72613,93379
Whitley,IN,13,27735,32655
Whitley,KY,16,33323,38342
Whitman,WA,46,38857,41229
Wibaux,MT,25,1189,898
Wichita,KS,15,2739,2200
Wichita,TX,42,122323,128025
Wicomico,MD,19,74743,93600
Wilbarger,TX,42,15094,14037
Wilcox,AL,0,13506,12779
Wilcox,GA,9,7020,8613
Wilkes,GA,9,10584,10262
Wilkes,NC,32,59502,66844
Wilkin,MN,22,7516,6418
Wilkinson,GA,9,10240,10064
Wilkinson,MS,23,9709,10266
Will,IL,12,359459,673586
Willacy,TX,42,17699,20513
Williams,ND,33,20992,19540
Williams,OH,34,37058,38378
Williamsburg,SC,39,36769,35447
Williamsburg,VA,45,11701,12434
Williamson,IL,12,57715,64541
Williamson,TN,41,81789,166128
Williamson,TX,42,140570,373363
Wilson,KS,15,10247,9807
Wilson,NC,32,66238,76754
Wilson,TN,41,68019,106356
Wilson,TX,42,22803,39264
Winchester,VA,45,22147,25733
Windham,CT,6,102758,117038
Windham,VT,44,41721,43480
Windsor,VT,44,54171,56875
Winkler,TX,42,8566,6543
Winn,LA,17,16463,15521
Winnebago,IA,14,12131,10961
Winnebago,IL,12,253721,298759
Winnebago,WI,48,140871,162154
Winneshiek,IA,14,20840,20909
Winona,MN,22,47868,49802
Winston,AL,0,22113,24240
Winston,MS,23,19447,19705
Wirt,WV,47,5171,5809
Wise,TX,42,34763,57589
Wise,VA,45,39544,41666
Wolfe,KY,16,6451,7043
Wood,OH,34,113402,125399
Wood,TX,42,29451,42004
Wood,WI,48,73712,73944
Wood,WV,47,86985,86088
Woodbury,IA,14,98506,102287
Woodford,IL,12,32817,38017
Woodford,KY,16,20039,24314
Woodruff,AR,3,9480,7649
Woods,OK,35,9107,8319
Woodson,KS,15,4122,3318
Woodward,OK,35,18951,19505
Worcester,MA,20,710633,781352
Worcester,MD,19,35288,49374
Worth,GA,9,19741,21285
Worth,IA,14,7980,7685
Worth,MO,24,2436,2098
Wrangell-Petersburg,AK,1,7036,6009
Wright,IA,14,14272,13064
Wright,MN,22,69098,117372
Wright,MO,24,16772,18276
Wyandot,OH,34,22253,22471
Wyandotte,KS,15,161973,153956
Wyoming,NY,31,42563,41932
Wyoming,PA,37,28105,27835
Wyoming,WV,47,28927,23674
Wythe,VA,45,25520,28538
Yadkin,NC,32,30576,37797
Yakima,WA,46,189454,233062
Yakutat,AK,1,0,689
Yalobusha,MS,23,12075,13672
Yamhill,OR,36,65999,96573
Yancey,NC,32,15459,18456
Yankton,SD,40,19324,21645
Yates,NY,31,22891,24557
Yavapai,AZ,2,108818,212635
Yazoo,MS,23,25513,27187
Yell,AR,3,17822,21786
Yellow Medicine,MN,22,11672,10128
Yellowstone,MT,25,113557,139936
Yoakum,TX,42,8747,7447
Yolo,CA,4,142214,195844
York,ME,18,165225,201341
York,NE,26,14421,14370
York,PA,37,340810,421049
York,SC,39,132348,208827
York,VA,45,42661,61271
Young,TX,42,18000,17683
Yuba,CA,4,58645,72098
Yukon-Koyukuk,AK,1,8448,5838
Yuma,AZ,2,108063,190557
Yuma,CO,5,8929,9666
Zapata,TX,42,9339,13605
Zavala,TX,42,12161,11665
Ziebach,SD,40,2254,2643
